#-medium used for the experimental tesing of 23BDO strains
C00001	e	-1000	1000
C01342	e	-6.169377454	1000
C00698	e	-22.11097754	1000
C00238	e	-5.426559356	1000
C00009	e	-1	1000
C00305	e	-1.623216921	1000
C00076	e	-0.952508988	1000
C00120	e	-0.000082203	1000
C00504	e	-0.000045519	1000
C00314	e	-0.000486287	1000
C00378	e	-0.000165667	1000
C00255	e	-0.000133205	1000
C00253	e	-0.0004095	1000
C00864	e	-0.000192819	1000
C05776	e	-0.000000738	1000
C00568	e	-0.000364591	1000
C00725	e	-0.0002886	1000
C14818	e	-0.007544892	1000
C00038	e	-0.000513573	1000
C19610	e	-0.000505306	1000
C12486	e	-0.00009704	1000
C00175	e	-0.000798554	1000
C00070	e	-0.000011732	1000
C19609	e	-0.000100972	1000
C06232	e	-0.000148791	1000
C01330	e	-11.90396242	1000
C20679	e	-0.00016	1000
C00097	e	-6.344372542	1000
C00288	e	-11.90334484	1000
C00080	e	-0.000063096	1000
C00106	e	-0.04	1000
# carbon sources
#--cellulose
#C00760_kz	e	-0.3337	1000
C00760_kz      e       0 1000
#--D-Glucose
#C00031  e       0       1000
C00031  e       -5       1000
#--maltose
C00208	e	0	1000
#--Cellobiose
C00185  e       0       1000
#--D-Fructose
C00095	e	0	1000
#--D-Xylose
C00181	e	0	1000

# WT products
#--Lactate
C00186	e	0	1000
#--Acetate
C00033	e	0	1000
#--Pyruvate
C00022	e	0	1000
#--H2
C00282	e	0	1000
#--CO2
C00011	e	0	1000
#--Acetoin
C00466	e	0	1000
#--CO
C00237	e	0	1000
#--(S)-1,2-Propanediol
C02917	e	0	1000
